route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"Z1",11399_14,11399_26185,"DOŁY",,0,Z1   /03,2446326,0,0
"Z1",11399_14,11399_26186,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /03,2446325,0,0
"Z1",11399_14,11399_26187,"DOŁY",,0,Z1   /03,2446326,0,0
"Z1",11399_14,11399_26188,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /03,2446325,0,0
"45",11399_11,11399_2619,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /04,2446186,0,0
"Z1",11399_14,11399_26190,"Z1 DO ZAJEZDNI CHOCIANOWICE",,1,Z1   /03,2446324,0,0
"Z1",11399_14,11399_26191,"DW. ŁÓDŹ ŻABIENIEC",,0,Z1   /04,2446323,0,0
"Z1",11399_14,11399_26193,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26194,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26195,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26196,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26197,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26198,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26199,"DOŁY",,0,Z1   /04,2446326,0,0
"10B",11399_11,11399_262,"RETKINIA",,1,10   /02,2446096,0,0
"45",11399_11,11399_2620,"TELEFONICZNA ZAJEZDNIA",,1,45   /04,2446185,0,0
"Z1",11399_14,11399_26200,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26201,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26202,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26203,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26204,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26205,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26206,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26207,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26208,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26209,"DOŁY",,0,Z1   /04,2446326,0,0
"45",11399_11,11399_2621,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /04,2446186,0,0
"Z1",11399_14,11399_26210,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26211,"DOŁY",,0,Z1   /04,2446326,0,0
"Z1",11399_14,11399_26212,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /04,2446325,0,0
"Z1",11399_14,11399_26214,"Z1 DO ZAJEZDNI CHOCIANOWICE",,1,Z1   /04,2446324,0,0
"Z13",11399_14,11399_26215,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446168,0,0
"Z13",11399_14,11399_26217,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26218,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26219,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"45",11399_11,11399_2622,"TELEFONICZNA ZAJEZDNIA",,1,45   /04,2446185,0,0
"Z13",11399_14,11399_26220,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26221,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26222,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26223,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26224,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26225,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26226,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26227,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26228,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26229,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"45",11399_11,11399_2623,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /04,2446186,0,0
"Z13",11399_14,11399_26230,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26231,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26232,"DW. ŁÓDŹ CHOJNY",,0,Z13  /01,2446166,0,0
"Z13",11399_14,11399_26233,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /01,2446165,0,0
"Z13",11399_14,11399_26234,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /01,2446164,0,0
"Z13",11399_14,11399_26235,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446168,0,0
"Z13",11399_14,11399_26237,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26238,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26239,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"45",11399_11,11399_2624,"TELEFONICZNA ZAJEZDNIA",,1,45   /04,2446185,0,0
"Z13",11399_14,11399_26240,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26241,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26242,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26243,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26244,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26245,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26246,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26247,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26248,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26249,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"45",11399_11,11399_2625,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /04,2446186,0,0
"Z13",11399_14,11399_26250,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26251,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26252,"DW. ŁÓDŹ CHOJNY",,0,Z13  /02,2446166,0,0
"Z13",11399_14,11399_26253,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /02,2446165,0,0
"Z13",11399_14,11399_26254,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /02,2446164,0,0
"Z13",11399_14,11399_26255,"LEGIONÓW WŁÓKNIARZY",,0,Z13  /03,2446167,0,0
"Z13",11399_14,11399_26256,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26257,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26258,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26259,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"45",11399_11,11399_2626,"TELEFONICZNA ZAJEZDNIA",,1,45   /04,2446185,0,0
"Z13",11399_14,11399_26260,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26261,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26262,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26263,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26264,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26265,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26266,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26267,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26268,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26269,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"45",11399_11,11399_2627,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /04,2446186,0,0
"Z13",11399_14,11399_26270,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26271,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /03,2446165,0,0
"Z13",11399_14,11399_26272,"DW. ŁÓDŹ CHOJNY",,0,Z13  /03,2446166,0,0
"Z13",11399_14,11399_26273,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /03,2446163,0,0
"Z13",11399_14,11399_26274,"LEGIONÓW WŁÓKNIARZY",,0,Z13  /04,2446167,0,0
"Z13",11399_14,11399_26275,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26276,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26277,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26278,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26279,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"45",11399_11,11399_2628,"TELEFONICZNA ZAJEZDNIA",,1,45   /04,2446184,0,0
"Z13",11399_14,11399_26280,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26281,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26282,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26283,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26284,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26285,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26286,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26287,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26288,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26289,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"45",11399_11,11399_2629,"45 DO ZAJEZDNI TELEFONICZNA",,1,45   /04,2446183,0,0
"Z13",11399_14,11399_26290,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /04,2446165,0,0
"Z13",11399_14,11399_26291,"DW. ŁÓDŹ CHOJNY",,0,Z13  /04,2446166,0,0
"Z13",11399_14,11399_26292,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /04,2446163,0,0
"Z13",11399_14,11399_26293,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446162,0,0
"Z13",11399_14,11399_26294,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26295,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26296,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26297,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26298,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26299,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"10B",11399_11,11399_263,"OLECHÓW",,0,10   /02,2446097,0,0
"45",11399_11,11399_2630,"TELEFONICZNA ZAJEZDNIA",,0,45   /05,2446182,0,0
"Z13",11399_14,11399_26300,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26301,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26302,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26303,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26304,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26305,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26306,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /05,2446165,0,0
"Z13",11399_14,11399_26307,"DW. ŁÓDŹ CHOJNY",,0,Z13  /05,2446166,0,0
"Z13",11399_14,11399_26308,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /05,2446163,0,0
"Z13",11399_14,11399_26309,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446162,0,0
"45",11399_11,11399_2631,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /05,2446186,0,0
"Z13",11399_14,11399_26310,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26311,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"Z13",11399_14,11399_26312,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26313,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"Z13",11399_14,11399_26314,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26315,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"Z13",11399_14,11399_26316,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26317,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"Z13",11399_14,11399_26318,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26319,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"45",11399_11,11399_2632,"TELEFONICZNA ZAJEZDNIA",,1,45   /05,2446185,0,0
"Z13",11399_14,11399_26320,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26321,"DW. ŁÓDŹ CHOJNY",,0,Z13  /06,2446166,0,0
"Z13",11399_14,11399_26322,"LEGIONÓW WŁÓKNIARZY",,1,Z13  /06,2446165,0,0
"Z13",11399_14,11399_26323,"Z13 ZJAZD DO NOWE SADY",,1,Z13  /06,2446164,0,0
"Z3",11399_14,11399_26324,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446213,0,0
"Z3",11399_14,11399_26325,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26326,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26327,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26328,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26329,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"45",11399_11,11399_2633,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /05,2446186,0,0
"Z3",11399_14,11399_26330,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26331,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26332,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26333,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26334,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26335,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26336,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26337,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26338,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26339,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"45",11399_11,11399_2634,"TELEFONICZNA ZAJEZDNIA",,1,45   /05,2446184,0,0
"Z3",11399_14,11399_26340,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26341,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26342,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26343,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26344,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26345,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26346,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26347,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26348,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26349,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"45",11399_11,11399_2635,"45 DO ZAJEZDNI TELEFONICZNA",,1,45   /05,2446183,0,0
"Z3",11399_14,11399_26350,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26351,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26352,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26353,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26354,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26355,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26356,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26357,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26358,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26359,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"45",11399_11,11399_2636,"TELEFONICZNA ZAJEZDNIA",,0,45   /05,2446182,0,0
"Z3",11399_14,11399_26360,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26361,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26362,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26363,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26364,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26365,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26366,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26367,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"Z3",11399_14,11399_26368,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26369,"MARYSIN WARSZAWSKA",,1,Z3   /01,2446215,0,0
"45",11399_11,11399_2637,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /05,2446186,0,0
"Z3",11399_14,11399_26370,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /01,2446216,0,0
"Z3",11399_14,11399_26371,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26372,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26373,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26374,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26375,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26376,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26377,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26378,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26379,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"45",11399_11,11399_2638,"TELEFONICZNA ZAJEZDNIA",,1,45   /05,2446185,0,0
"Z3",11399_14,11399_26380,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26381,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26382,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26383,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26384,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26385,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26386,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26387,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26388,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26389,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"45",11399_11,11399_2639,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /05,2446186,0,0
"Z3",11399_14,11399_26390,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26391,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26392,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26393,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26394,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26395,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26396,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26397,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26398,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26399,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"10B",11399_11,11399_264,"RETKINIA",,1,10   /02,2446096,0,0
"45",11399_11,11399_2640,"TELEFONICZNA ZAJEZDNIA",,1,45   /05,2446185,0,0
"Z3",11399_14,11399_26400,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26401,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26402,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26403,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26404,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26405,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26406,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26407,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26408,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26409,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"45",11399_11,11399_2641,"ZGIERZ PL.KILIŃSKIEGO",,0,45   /05,2446186,0,0
"Z3",11399_14,11399_26410,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26411,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26412,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26413,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26414,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26415,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26416,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26417,"MARYSIN WARSZAWSKA",,1,Z3   /02,2446215,0,0
"Z3",11399_14,11399_26418,"RONDO POWSTAŃCÓW 1863R.",,0,Z3   /02,2446216,0,0
"Z3",11399_14,11399_26419,"Z3 ZJAZD DO LIMANOWSKIEGO",,1,Z3   /02,2446214,0,0
"45",11399_11,11399_2642,"TELEFONICZNA ZAJEZDNIA",,1,45   /05,2446184,0,0
"Z6",11399_14,11399_26420,"SIKAWA CENTRUM HANDLOWE",,0,Z6   /01,2445655,0,0
"Z6",11399_14,11399_26422,"ZACHODNIA MANUFAKTURA",,0,Z6   /01,2445657,0,0
"Z6",11399_14,11399_26423,"SIKAWA CENTRUM HANDLOWE",,1,Z6   /01,2445656,0,0
"Z6",11399_14,11399_26424,"ZACHODNIA MANUFAKTURA",,0,Z6   /01,2445657,0,0
